ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,DateTime,Date,Time,Hour,Minute,DayOfWeek,DayName,WeekOfYear,OccupancyRate,VehicleType_Encoded,TrafficLevel_Encoded
134,BHMBCCMKT01,577,26.14453614,91.73617216,225,car,high,7,0,11-10-2016,12:03:00,2016-10-11 12:03:00,2016-10-11,12:03:00,12,3,1,Tuesday,41,38.9948006932409,3,3
135,BHMBCCMKT01,577,26.14453614,91.73617216,221,cycle,high,8,0,11-10-2016,12:30:00,2016-10-11 12:30:00,2016-10-11,12:30:00,12,30,1,Tuesday,41,38.30155979202773,1,3
136,BHMBCCMKT01,577,26.14453614,91.73617216,217,cycle,high,6,0,11-10-2016,13:04:00,2016-10-11 13:04:00,2016-10-11,13:04:00,13,4,1,Tuesday,41,37.60831889081456,1,3
137,BHMBCCMKT01,577,26.14453614,91.73617216,217,cycle,high,6,0,11-10-2016,13:31:00,2016-10-11 13:31:00,2016-10-11,13:31:00,13,31,1,Tuesday,41,37.60831889081456,1,3
138,BHMBCCMKT01,577,26.14453614,91.73617216,208,bike,average,4,0,11-10-2016,14:04:00,2016-10-11 14:04:00,2016-10-11,14:04:00,14,4,1,Tuesday,41,36.04852686308492,2,2
139,BHMBCCMKT01,577,26.14453614,91.73617216,191,car,average,3,0,11-10-2016,14:30:00,2016-10-11 14:30:00,2016-10-11,14:30:00,14,30,1,Tuesday,41,33.10225303292894,3,2
140,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,low,2,0,11-10-2016,15:03:00,2016-10-11 15:03:00,2016-10-11,15:03:00,15,3,1,Tuesday,41,28.942807625649912,2,1
141,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,low,2,0,11-10-2016,15:33:00,2016-10-11 15:33:00,2016-10-11,15:33:00,15,33,1,Tuesday,41,27.55632582322357,3,1
142,BHMBCCMKT01,577,26.14453614,91.73617216,150,bike,low,1,0,11-10-2016,16:01:00,2016-10-11 16:01:00,2016-10-11,16:01:00,16,1,1,Tuesday,41,25.99653379549394,2,1
143,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,low,2,0,11-10-2016,16:26:00,2016-10-11 16:26:00,2016-10-11,16:26:00,16,26,1,Tuesday,41,22.0103986135182,3,1
144,BHMBCCMKT01,577,26.14453614,91.73617216,51,bike,low,1,0,12-10-2016,08:04:00,2016-10-12 08:04:00,2016-10-12,08:04:00,8,4,2,Wednesday,41,8.838821490467938,2,1
145,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,12-10-2016,08:31:00,2016-10-12 08:31:00,2016-10-12,08:31:00,8,31,2,Wednesday,41,9.878682842287695,3,1
146,BHMBCCMKT01,577,26.14453614,91.73617216,64,bike,low,1,0,12-10-2016,09:03:00,2016-10-12 09:03:00,2016-10-12,09:03:00,9,3,2,Wednesday,41,11.091854419410744,2,1
147,BHMBCCMKT01,577,26.14453614,91.73617216,73,car,low,1,0,12-10-2016,09:26:00,2016-10-12 09:26:00,2016-10-12,09:26:00,9,26,2,Wednesday,41,12.65164644714038,3,1
148,BHMBCCMKT01,577,26.14453614,91.73617216,99,car,average,3,0,12-10-2016,10:01:00,2016-10-12 10:01:00,2016-10-12,10:01:00,10,1,2,Wednesday,41,17.157712305025996,3,2
149,BHMBCCMKT01,577,26.14453614,91.73617216,112,bike,average,3,0,12-10-2016,10:31:00,2016-10-12 10:31:00,2016-10-12,10:31:00,10,31,2,Wednesday,41,19.410745233968804,2,2
150,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,average,4,0,12-10-2016,11:04:00,2016-10-12 11:04:00,2016-10-12,11:04:00,11,4,2,Wednesday,41,22.0103986135182,2,2
151,BHMBCCMKT01,577,26.14453614,91.73617216,128,car,average,4,0,12-10-2016,11:31:00,2016-10-12 11:31:00,2016-10-12,11:31:00,11,31,2,Wednesday,41,22.183708838821488,3,2
152,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,high,6,0,12-10-2016,12:04:00,2016-10-12 12:04:00,2016-10-12,12:04:00,12,4,2,Wednesday,41,24.783362218370883,3,3
153,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,average,5,0,12-10-2016,12:31:00,2016-10-12 12:31:00,2016-10-12,12:31:00,12,31,2,Wednesday,41,27.38301559792028,3,2
154,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,12-10-2016,13:04:00,2016-10-12 13:04:00,2016-10-12,13:04:00,13,4,2,Wednesday,41,27.209705372616984,2,3
155,BHMBCCMKT01,577,26.14453614,91.73617216,164,car,high,6,0,12-10-2016,13:34:00,2016-10-12 13:34:00,2016-10-12,13:34:00,13,34,2,Wednesday,41,28.422876949740033,3,3
156,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,5,0,12-10-2016,14:03:00,2016-10-12 14:03:00,2016-10-12,14:03:00,14,3,2,Wednesday,41,28.942807625649912,2,3
157,BHMBCCMKT01,577,26.14453614,91.73617216,159,bike,average,4,0,12-10-2016,14:34:00,2016-10-12 14:34:00,2016-10-12,14:34:00,14,34,2,Wednesday,41,27.55632582322357,2,2
158,BHMBCCMKT01,577,26.14453614,91.73617216,140,car,low,2,0,12-10-2016,15:01:00,2016-10-12 15:01:00,2016-10-12,15:01:00,15,1,2,Wednesday,41,24.263431542461007,3,1
159,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,low,2,0,12-10-2016,15:30:00,2016-10-12 15:30:00,2016-10-12,15:30:00,15,30,2,Wednesday,41,22.183708838821488,4,1
160,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,12-10-2016,15:57:00,2016-10-12 15:57:00,2016-10-12,15:57:00,15,57,2,Wednesday,41,20.97053726169844,3,1
161,BHMBCCMKT01,577,26.14453614,91.73617216,111,cycle,average,2,0,12-10-2016,16:31:00,2016-10-12 16:31:00,2016-10-12,16:31:00,16,31,2,Wednesday,41,19.23743500866551,1,2
162,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,13-10-2016,07:57:00,2016-10-13 07:57:00,2016-10-13,07:57:00,7,57,3,Thursday,41,10.051993067590988,3,1
163,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,low,1,0,13-10-2016,08:31:00,2016-10-13 08:31:00,2016-10-13,08:31:00,8,31,3,Thursday,41,11.265164644714037,3,1
164,BHMBCCMKT01,577,26.14453614,91.73617216,76,car,low,2,0,13-10-2016,09:04:00,2016-10-13 09:04:00,2016-10-13,09:04:00,9,4,3,Thursday,41,13.171577123050259,3,1
165,BHMBCCMKT01,577,26.14453614,91.73617216,97,cycle,low,2,0,13-10-2016,09:31:00,2016-10-13 09:31:00,2016-10-13,09:31:00,9,31,3,Thursday,41,16.81109185441941,1,1
166,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,low,2,0,13-10-2016,09:57:00,2016-10-13 09:57:00,2016-10-13,09:57:00,9,57,3,Thursday,41,22.0103986135182,2,1
167,BHMBCCMKT01,577,26.14453614,91.73617216,166,car,average,4,0,13-10-2016,10:31:00,2016-10-13 10:31:00,2016-10-13,10:31:00,10,31,3,Thursday,41,28.769497400346623,3,2
168,BHMBCCMKT01,577,26.14453614,91.73617216,200,truck,average,4,0,13-10-2016,11:04:00,2016-10-13 11:04:00,2016-10-13,11:04:00,11,4,3,Thursday,41,34.66204506065858,4,2
169,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,average,4,0,13-10-2016,11:31:00,2016-10-13 11:31:00,2016-10-13,11:31:00,11,31,3,Thursday,41,38.128249566724435,3,2
170,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,average,4,0,13-10-2016,11:57:00,2016-10-13 11:57:00,2016-10-13,11:57:00,11,57,3,Thursday,41,39.86135181975737,3,2
171,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,13-10-2016,12:31:00,2016-10-13 12:31:00,2016-10-13,12:31:00,12,31,3,Thursday,41,40.03466204506066,1,3
172,BHMBCCMKT01,577,26.14453614,91.73617216,214,car,high,6,0,13-10-2016,13:04:00,2016-10-13 13:04:00,2016-10-13,13:04:00,13,4,3,Thursday,41,37.088388214904676,3,3
173,BHMBCCMKT01,577,26.14453614,91.73617216,203,cycle,high,6,0,13-10-2016,13:31:00,2016-10-13 13:31:00,2016-10-13,13:31:00,13,31,3,Thursday,41,35.181975736568454,1,3
174,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,average,5,0,13-10-2016,13:57:00,2016-10-13 13:57:00,2016-10-13,13:57:00,13,57,3,Thursday,41,35.52859618717504,3,2
175,BHMBCCMKT01,577,26.14453614,91.73617216,181,truck,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,2016-10-13,14:31:00,14,31,3,Thursday,41,31.369150779896017,4,2
176,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,2016-10-13,15:04:00,15,4,3,Thursday,41,28.07625649913345,3,1
177,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,low,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,2016-10-13,15:31:00,15,31,3,Thursday,41,24.956672443674176,1,1
178,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,2016-10-13,16:04:00,16,4,3,Thursday,41,22.876949740034664,3,1
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,2016-10-13,16:31:00,16,31,3,Thursday,41,22.530329289428074,3,1
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,2016-10-14,08:01:00,8,1,4,Friday,41,9.185441941074524,3,1
181,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,14-10-2016,08:27:00,2016-10-14 08:27:00,2016-10-14,08:27:00,8,27,4,Friday,41,9.878682842287695,3,1
182,BHMBCCMKT01,577,26.14453614,91.73617216,67,car,average,2,0,14-10-2016,09:01:00,2016-10-14 09:01:00,2016-10-14,09:01:00,9,1,4,Friday,41,11.611785095320624,3,2
183,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,low,2,0,14-10-2016,09:27:00,2016-10-14 09:27:00,2016-10-14,09:27:00,9,27,4,Friday,41,17.33102253032929,3,1
184,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,10:01:00,2016-10-14 10:01:00,2016-10-14,10:01:00,10,1,4,Friday,41,23.223570190641247,3,1
185,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,low,3,0,14-10-2016,10:27:00,2016-10-14 10:27:00,2016-10-14,10:27:00,10,27,4,Friday,41,27.209705372616984,3,1
186,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,average,5,0,14-10-2016,11:01:00,2016-10-14 11:01:00,2016-10-14,11:01:00,11,1,4,Friday,41,35.52859618717504,3,2
187,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,average,5,0,14-10-2016,11:27:00,2016-10-14 11:27:00,2016-10-14,11:27:00,11,27,4,Friday,41,38.128249566724435,3,2
188,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,high,7,0,14-10-2016,12:01:00,2016-10-14 12:01:00,2016-10-14,12:01:00,12,1,4,Friday,41,38.82149046793761,3,3
189,BHMBCCMKT01,577,26.14453614,91.73617216,213,bike,average,5,0,14-10-2016,12:27:00,2016-10-14 12:27:00,2016-10-14,12:27:00,12,27,4,Friday,41,36.915077989601386,2,2
190,BHMBCCMKT01,577,26.14453614,91.73617216,205,truck,high,6,0,14-10-2016,13:01:00,2016-10-14 13:01:00,2016-10-14,13:01:00,13,1,4,Friday,41,35.52859618717504,4,3
191,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,7,0,14-10-2016,13:27:00,2016-10-14 13:27:00,2016-10-14,13:27:00,13,27,4,Friday,41,34.835355285961874,3,3
192,BHMBCCMKT01,577,26.14453614,91.73617216,182,bike,average,4,0,14-10-2016,14:01:00,2016-10-14 14:01:00,2016-10-14,14:01:00,14,1,4,Friday,41,31.542461005199307,2,2
193,BHMBCCMKT01,577,26.14453614,91.73617216,174,bike,average,3,0,14-10-2016,14:34:00,2016-10-14 14:34:00,2016-10-14,14:34:00,14,34,4,Friday,41,30.155979202772965,2,2
194,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,2,0,14-10-2016,15:01:00,2016-10-14 15:01:00,2016-10-14,15:01:00,15,1,4,Friday,41,29.636048526863085,3,1
195,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,low,2,0,14-10-2016,15:27:00,2016-10-14 15:27:00,2016-10-14,15:27:00,15,27,4,Friday,41,27.902946273830153,2,1
196,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,1,0,14-10-2016,16:01:00,2016-10-14 16:01:00,2016-10-14,16:01:00,16,1,4,Friday,41,23.91681109185442,3,1
197,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,16:34:00,2016-10-14 16:34:00,2016-10-14,16:34:00,16,34,4,Friday,41,23.223570190641247,3,1
198,BHMBCCMKT01,577,26.14453614,91.73617216,53,bike,low,1,0,15-10-2016,08:01:00,2016-10-15 08:01:00,2016-10-15,08:01:00,8,1,5,Saturday,41,9.185441941074524,2,1
199,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,15-10-2016,08:34:00,2016-10-15 08:34:00,2016-10-15,08:34:00,8,34,5,Saturday,41,10.918544194107453,3,1
200,BHMBCCMKT01,577,26.14453614,91.73617216,77,car,low,2,0,15-10-2016,09:01:00,2016-10-15 09:01:00,2016-10-15,09:01:00,9,1,5,Saturday,41,13.344887348353554,3,1
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,low,2,0,15-10-2016,09:27:00,2016-10-15 09:27:00,2016-10-15,09:27:00,9,27,5,Saturday,41,17.504332755632582,3,1
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,low,3,0,15-10-2016,10:01:00,2016-10-15 10:01:00,2016-10-15,10:01:00,10,1,5,Saturday,41,26.689774696707108,3,1
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,15-10-2016,10:27:00,2016-10-15 10:27:00,2016-10-15,10:27:00,10,27,5,Saturday,41,29.636048526863085,3,1
204,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,average,4,0,15-10-2016,11:01:00,2016-10-15 11:01:00,2016-10-15,11:01:00,11,1,5,Saturday,41,36.56845753899481,3,2
205,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,15-10-2016,11:27:00,2016-10-15 11:27:00,2016-10-15,11:27:00,11,27,5,Saturday,41,41.421143847487,3,2
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,high,8,0,15-10-2016,12:01:00,2016-10-15 12:01:00,2016-10-15,12:01:00,12,1,5,Saturday,41,47.83362218370884,3,3
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,high,8,0,15-10-2016,12:27:00,2016-10-15 12:27:00,2016-10-15,12:27:00,12,27,5,Saturday,41,51.47313691507799,3,3
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,high,7,0,15-10-2016,13:01:00,2016-10-15 13:01:00,2016-10-15,13:01:00,13,1,5,Saturday,41,57.538994800693246,3,3
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,high,8,0,15-10-2016,13:34:00,2016-10-15 13:34:00,2016-10-15,13:34:00,13,34,5,Saturday,41,61.005199306759096,3,3
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,high,6,0,15-10-2016,14:01:00,2016-10-15 14:01:00,2016-10-15,14:01:00,14,1,5,Saturday,41,67.76429809358753,3,3
211,BHMBCCMKT01,577,26.14453614,91.73617216,409,car,average,4,0,15-10-2016,14:27:00,2016-10-15 14:27:00,2016-10-15,14:27:00,14,27,5,Saturday,41,70.8838821490468,3,2
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,low,3,0,15-10-2016,15:01:00,2016-10-15 15:01:00,2016-10-15,15:01:00,15,1,5,Saturday,41,76.60311958405546,3,1
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,low,3,0,15-10-2016,15:27:00,2016-10-15 15:27:00,2016-10-15,15:27:00,15,27,5,Saturday,41,74.17677642980935,2,1
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,low,2,0,15-10-2016,16:01:00,2016-10-15 16:01:00,2016-10-15,16:01:00,16,1,5,Saturday,41,71.40381282495667,3,1
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,low,2,0,15-10-2016,16:27:00,2016-10-15 16:27:00,2016-10-15,16:27:00,16,27,5,Saturday,41,68.1109185441941,2,1
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,low,2,1,16-10-2016,08:04:00,2016-10-16 08:04:00,2016-10-16,08:04:00,8,4,6,Sunday,41,8.31889081455806,3,1
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,16-10-2016,08:27:00,2016-10-16 08:27:00,2016-10-16,08:27:00,8,27,6,Sunday,41,8.31889081455806,2,1
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,2,1,16-10-2016,09:01:00,2016-10-16 09:01:00,2016-10-16,09:01:00,9,1,6,Sunday,41,9.532062391681109,3,1
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,1,16-10-2016,09:27:00,2016-10-16 09:27:00,2016-10-16,09:27:00,9,27,6,Sunday,41,9.878682842287695,3,1
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,4,1,16-10-2016,10:04:00,2016-10-16 10:04:00,2016-10-16,10:04:00,10,4,6,Sunday,41,9.878682842287695,3,1
221,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,3,1,16-10-2016,10:34:00,2016-10-16 10:34:00,2016-10-16,10:34:00,10,34,6,Sunday,41,9.705372616984402,2,2
222,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,5,1,16-10-2016,11:01:00,2016-10-16 11:01:00,2016-10-16,11:01:00,11,1,6,Sunday,41,9.705372616984402,2,2
223,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,average,4,1,16-10-2016,11:27:00,2016-10-16 11:27:00,2016-10-16,11:27:00,11,27,6,Sunday,41,9.705372616984402,4,2
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,high,8,1,16-10-2016,12:01:00,2016-10-16 12:01:00,2016-10-16,12:01:00,12,1,6,Sunday,41,11.265164644714037,3,3
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,high,9,1,16-10-2016,12:27:00,2016-10-16 12:27:00,2016-10-16,12:27:00,12,27,6,Sunday,41,18.19757365684575,2,3
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,high,8,1,16-10-2016,13:01:00,2016-10-16 13:01:00,2016-10-16,13:01:00,13,1,6,Sunday,41,22.703639514731368,3,3
227,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,average,6,1,16-10-2016,13:27:00,2016-10-16 13:27:00,2016-10-16,13:27:00,13,27,6,Sunday,41,25.30329289428076,3,2
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,high,7,1,16-10-2016,14:01:00,2016-10-16 14:01:00,2016-10-16,14:01:00,14,1,6,Sunday,41,29.462738301559792,2,3
229,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,average,5,1,16-10-2016,14:27:00,2016-10-16 14:27:00,2016-10-16,14:27:00,14,27,6,Sunday,41,31.195840554592717,3,2
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,3,1,16-10-2016,15:01:00,2016-10-16 15:01:00,2016-10-16,15:01:00,15,1,6,Sunday,41,33.27556325823224,3,1
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,low,3,1,16-10-2016,15:31:00,2016-10-16 15:31:00,2016-10-16,15:31:00,15,31,6,Sunday,41,32.06239168110919,2,1
232,BHMBCCMKT01,577,26.14453614,91.73617216,173,cycle,low,3,1,16-10-2016,15:57:00,2016-10-16 15:57:00,2016-10-16,15:57:00,15,57,6,Sunday,41,29.98266897746967,1,1
233,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,1,16-10-2016,16:31:00,2016-10-16 16:31:00,2016-10-16,16:31:00,16,31,6,Sunday,41,26.689774696707108,3,2
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,low,2,0,17-10-2016,08:01:00,2016-10-17 08:01:00,2016-10-17,08:01:00,8,1,0,Monday,42,8.665511265164644,2,1
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,17-10-2016,08:27:00,2016-10-17 08:27:00,2016-10-17,08:27:00,8,27,0,Monday,42,9.358752166377817,2,1
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,1,0,17-10-2016,09:01:00,2016-10-17 09:01:00,2016-10-17,09:01:00,9,1,0,Monday,42,11.438474870017332,3,1
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,low,2,0,17-10-2016,09:27:00,2016-10-17 09:27:00,2016-10-17,09:27:00,9,27,0,Monday,42,13.171577123050259,4,1
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,average,3,0,17-10-2016,10:04:00,2016-10-17 10:04:00,2016-10-17,10:04:00,10,4,0,Monday,42,19.410745233968804,3,2
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,high,5,0,17-10-2016,10:31:00,2016-10-17 10:31:00,2016-10-17,10:31:00,10,31,0,Monday,42,20.623916811091856,2,3
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,high,6,0,17-10-2016,11:04:00,2016-10-17 11:04:00,2016-10-17,11:04:00,11,4,0,Monday,42,24.956672443674176,3,3
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,6,0,17-10-2016,11:31:00,2016-10-17 11:31:00,2016-10-17,11:31:00,11,31,0,Monday,42,26.51646447140381,3,3
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,high,7,0,17-10-2016,12:04:00,2016-10-17 12:04:00,2016-10-17,12:04:00,12,4,0,Monday,42,27.55632582322357,3,3
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,7,0,17-10-2016,12:31:00,2016-10-17 12:31:00,2016-10-17,12:31:00,12,31,0,Monday,42,26.689774696707108,3,3
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,17-10-2016,12:57:00,2016-10-17 12:57:00,2016-10-17,12:57:00,12,57,0,Monday,42,26.689774696707108,3,3
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,17-10-2016,13:31:00,2016-10-17 13:31:00,2016-10-17,13:31:00,13,31,0,Monday,42,27.209705372616984,2,3
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,3,0,17-10-2016,14:04:00,2016-10-17 14:04:00,2016-10-17,14:04:00,14,4,0,Monday,42,27.902946273830153,3,2
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,high,4,0,17-10-2016,14:31:00,2016-10-17 14:31:00,2016-10-17,14:31:00,14,31,0,Monday,42,25.476603119584055,3,3
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,average,4,0,17-10-2016,14:57:00,2016-10-17 14:57:00,2016-10-17,14:57:00,14,57,0,Monday,42,23.050259965337954,2,2
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,low,2,0,17-10-2016,15:31:00,2016-10-17 15:31:00,2016-10-17,15:31:00,15,31,0,Monday,42,20.97053726169844,2,1
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,low,1,0,17-10-2016,15:57:00,2016-10-17 15:57:00,2016-10-17,15:57:00,15,57,0,Monday,42,19.930675909878683,3,1
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,low,2,0,17-10-2016,16:28:00,2016-10-17 16:28:00,2016-10-17,16:28:00,16,28,0,Monday,42,19.064124783362217,4,1
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,low,2,0,18-10-2016,08:01:00,2016-10-18 08:01:00,2016-10-18,08:01:00,8,1,1,Tuesday,42,9.878682842287695,2,1
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,2,0,18-10-2016,08:28:00,2016-10-18 08:28:00,2016-10-18,08:28:00,8,28,1,Tuesday,42,10.398613518197573,3,1
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,low,1,0,18-10-2016,09:01:00,2016-10-18 09:01:00,2016-10-18,09:01:00,9,1,1,Tuesday,42,12.478336221837088,3,1
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,low,2,0,18-10-2016,09:28:00,2016-10-18 09:28:00,2016-10-18,09:28:00,9,28,1,Tuesday,42,15.771230502599654,2,1
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,low,3,0,18-10-2016,10:01:00,2016-10-18 10:01:00,2016-10-18,10:01:00,10,1,1,Tuesday,42,25.12998266897747,3,1
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,low,2,0,18-10-2016,10:28:00,2016-10-18 10:28:00,2016-10-18,10:28:00,10,28,1,Tuesday,42,30.849220103986134,3,1
258,BHMBCCMKT01,577,26.14453614,91.73617216,220,bike,average,5,0,18-10-2016,11:01:00,2016-10-18 11:01:00,2016-10-18,11:01:00,11,1,1,Tuesday,42,38.128249566724435,2,2
259,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,average,5,0,18-10-2016,11:27:00,2016-10-18 11:27:00,2016-10-18,11:27:00,11,27,1,Tuesday,42,39.51473136915078,3,2
260,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,18-10-2016,12:01:00,2016-10-18 12:01:00,2016-10-18,12:01:00,12,1,1,Tuesday,42,40.03466204506066,1,3
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,high,7,0,18-10-2016,12:27:00,2016-10-18 12:27:00,2016-10-18,12:27:00,12,27,1,Tuesday,42,38.82149046793761,4,3
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,high,6,0,18-10-2016,13:01:00,2016-10-18 13:01:00,2016-10-18,13:01:00,13,1,1,Tuesday,42,41.074523396880416,4,3
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,high,6,0,18-10-2016,13:28:00,2016-10-18 13:28:00,2016-10-18,13:28:00,13,28,1,Tuesday,42,39.34142114384749,3,3
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,high,6,0,18-10-2016,13:54:00,2016-10-18 13:54:00,2016-10-18,13:54:00,13,54,1,Tuesday,42,39.168110918544194,2,3
265,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,average,3,0,18-10-2016,14:27:00,2016-10-18 14:27:00,2016-10-18,14:27:00,14,27,1,Tuesday,42,34.66204506065858,1,2
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,3,0,18-10-2016,15:01:00,2016-10-18 15:01:00,2016-10-18,15:01:00,15,1,1,Tuesday,42,28.596187175043326,3,1
267,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,low,2,0,18-10-2016,15:27:00,2016-10-18 15:27:00,2016-10-18,15:27:00,15,27,1,Tuesday,42,27.209705372616984,1,1
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,low,2,0,18-10-2016,15:55:00,2016-10-18 15:55:00,2016-10-18,15:55:00,15,55,1,Tuesday,42,25.82322357019064,3,1
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,18-10-2016,16:27:00,2016-10-18 16:27:00,2016-10-18,16:27:00,16,27,1,Tuesday,42,21.49046793760832,3,1
